Momentum,gas [m3],elektriciteit [kwh],weekDay,T,FH,U,N,Q
2011-12-13 11:00:00,79.0,512.9403500000005,1,90.0,110.0,0.66,0.0,47.0
2011-12-13 12:00:00,80.0,494.4179499999994,1,79.0,100.0,0.71,3.0,19.0
2011-12-13 13:00:00,80.0,468.9496500000035,1,71.0,80.0,0.74,2.0,1.0
2011-12-13 14:00:00,73.0,448.2724999999997,1,68.0,70.0,0.78,7.0,0.0
2011-12-13 15:00:00,93.0,396.61764999999855,1,71.0,90.0,0.79,5.0,0.0
2011-12-13 16:00:00,86.0,341.58280000000207,1,70.0,90.0,0.79,6.0,0.0
2011-12-13 17:00:00,93.0,300.4566500000006,1,64.0,100.0,0.81,7.0,0.0
2011-12-13 18:00:00,87.0,287.90839999999787,1,58.0,100.0,0.83,6.0,0.0
2011-12-13 19:00:00,87.0,268.1353999999997,1,55.0,100.0,0.84,7.0,0.0
2011-12-13 20:00:00,93.0,149.18475000000092,1,50.0,110.0,0.85,0.0,0.0
2011-12-13 21:00:00,63.0,121.7898500000008,1,47.0,110.0,0.87,0.0,0.0
2011-12-13 22:00:00,45.0,172.49830000000026,1,50.0,90.0,0.87,2.0,0.0
2011-12-13 23:00:00,79.0,171.59415000000092,1,56.0,100.0,0.86,5.0,0.0
2011-12-14 00:00:00,73.0,160.2035499999976,2,61.0,90.0,0.83,8.0,0.0
2011-12-14 01:00:00,72.0,121.7729500000013,2,59.0,80.0,0.85,8.0,0.0
2011-12-14 02:00:00,62.0,171.27304999999882,2,59.0,70.0,0.88,7.0,0.0
2011-12-14 03:00:00,60.0,182.79884999999908,2,53.0,80.0,0.94,8.0,0.0
2011-12-14 04:00:00,74.0,264.34134999999947,2,45.0,50.0,0.93,8.0,0.0
2011-12-14 05:00:00,108.0,352.22134999999787,2,43.0,50.0,0.95,6.0,0.0
2011-12-14 06:00:00,102.0,436.55234999999914,2,39.0,40.0,0.95,8.0,6.0
2011-12-14 07:00:00,113.0,484.5483499999999,2,49.0,50.0,0.92,3.0,34.0
2011-12-14 08:00:00,101.0,491.89984999999876,2,52.0,70.0,0.92,8.0,46.0
2011-12-14 09:00:00,105.0,499.8428499999986,2,55.0,70.0,0.89,8.0,23.0
2011-12-14 10:00:00,95.0,500.44280000000055,2,55.0,70.0,0.9,8.0,18.0
2011-12-14 11:00:00,93.0,487.82695000000297,2,56.0,80.0,0.9,8.0,13.0
2011-12-14 12:00:00,94.0,474.8900000000015,2,54.0,80.0,0.85,8.0,8.0
2011-12-14 13:00:00,93.0,447.7993000000012,2,56.0,80.0,0.82,8.0,1.0
2011-12-14 14:00:00,94.0,418.17359999999917,2,46.0,80.0,0.87,7.0,0.0
2011-12-14 15:00:00,93.0,359.91084999999947,2,38.0,100.0,0.9,4.0,0.0
2011-12-14 16:00:00,100.0,319.7226499999997,2,41.0,90.0,0.91,7.0,0.0
2011-12-14 17:00:00,99.0,257.21799999999945,2,44.0,100.0,0.89,8.0,0.0
2011-12-14 18:00:00,93.0,136.2224499999985,2,45.0,110.0,0.9,8.0,0.0
2011-12-14 19:00:00,78.0,129.9610000000021,2,49.0,100.0,0.91,8.0,0.0
2011-12-14 20:00:00,54.0,131.49044999999907,2,47.0,100.0,0.87,8.0,0.0
2011-12-14 21:00:00,56.0,120.73359999999936,2,43.0,100.0,0.89,7.0,0.0
2011-12-14 22:00:00,52.0,170.21679999999847,2,44.0,100.0,0.89,8.0,0.0
2011-12-14 23:00:00,64.0,164.0060499999976,2,42.0,100.0,0.88,8.0,0.0
2011-12-15 00:00:00,71.0,154.7532999999994,3,43.0,80.0,0.89,8.0,0.0
2011-12-15 01:00:00,70.0,120.69979999999998,3,36.0,80.0,0.92,7.0,0.0
2011-12-15 02:00:00,60.0,165.68759999999818,3,35.0,70.0,0.93,1.0,0.0
2011-12-15 03:00:00,62.0,172.44760000000028,3,34.0,70.0,0.92,1.0,0.0
2011-12-15 04:00:00,73.0,261.5021499999994,3,47.0,80.0,0.89,8.0,0.0
2011-12-15 05:00:00,112.0,362.0487,3,48.0,80.0,0.88,8.0,0.0
2011-12-15 06:00:00,114.0,433.9328500000012,3,40.0,80.0,0.9,8.0,5.0
2011-12-15 07:00:00,103.0,487.4466999999968,3,46.0,80.0,0.89,8.0,12.0
2011-12-15 08:00:00,111.0,499.302049999998,3,51.0,90.0,0.91,8.0,14.0
2011-12-15 09:00:00,105.0,523.4014500000019,3,57.0,110.0,0.92,8.0,16.0
2011-12-15 10:00:00,105.0,525.074549999999,3,60.0,110.0,0.9,8.0,25.0
2011-12-15 11:00:00,102.0,508.03935000000087,3,62.0,110.0,0.86,8.0,12.0
2011-12-15 12:00:00,111.0,509.2392500000007,3,58.0,100.0,0.89,8.0,5.0
2011-12-15 13:00:00,93.0,487.15940000000063,3,64.0,120.0,0.83,8.0,0.0
2011-12-15 14:00:00,111.0,447.70634999999913,3,69.0,110.0,0.78,8.0,0.0
2011-12-15 15:00:00,92.0,379.1768500000013,3,68.0,110.0,0.78,8.0,0.0
2011-12-15 16:00:00,102.0,330.6569500000012,3,67.0,80.0,0.69,7.0,0.0
2011-12-15 17:00:00,93.0,300.34679999999906,3,45.0,60.0,0.87,1.0,0.0
2011-12-15 18:00:00,87.0,274.3545999999976,3,46.0,50.0,0.94,6.0,0.0
2011-12-15 19:00:00,93.0,259.7445499999997,3,50.0,50.0,0.93,8.0,0.0
2011-12-15 20:00:00,94.0,142.7543000000015,3,50.0,60.0,0.95,8.0,0.0
2011-12-15 21:00:00,64.0,125.65995000000171,3,47.0,60.0,0.94,7.0,0.0
2011-12-15 22:00:00,43.0,177.66970000000032,3,46.0,50.0,0.96,6.0,0.0
2011-12-15 23:00:00,63.0,176.19939999999946,3,48.0,50.0,0.93,8.0,0.0
2011-12-16 00:00:00,80.0,165.7721000000006,4,46.0,50.0,0.95,8.0,0.0
2011-12-16 01:00:00,72.0,129.53004999999757,4,43.0,50.0,0.96,8.0,0.0
2011-12-16 02:00:00,62.0,174.1037999999991,4,40.0,60.0,0.95,8.0,0.0
2011-12-16 03:00:00,66.0,182.87490000000003,4,35.0,80.0,0.96,8.0,0.0
2011-12-16 04:00:00,75.0,257.42925,4,32.0,80.0,0.95,8.0,0.0
2011-12-16 05:00:00,119.0,344.3628500000006,4,32.0,90.0,0.95,8.0,0.0
2011-12-16 06:00:00,117.0,408.58284999999853,4,33.0,90.0,0.95,8.0,4.0
2011-12-16 07:00:00,119.0,457.9055000000006,4,36.0,80.0,0.95,8.0,9.0
2011-12-16 08:00:00,119.0,468.8144499999985,4,40.0,60.0,0.95,8.0,13.0
2011-12-16 09:00:00,117.0,482.51189999999815,4,41.0,80.0,0.93,8.0,17.0
2011-12-16 10:00:00,110.0,485.57080000000053,4,46.0,80.0,0.91,8.0,38.0
2011-12-16 11:00:00,111.0,479.1065500000013,4,47.0,60.0,0.93,8.0,18.0
2011-12-16 12:00:00,109.0,468.3159,4,47.0,40.0,0.93,8.0,6.0
2011-12-16 13:00:00,109.0,448.61050000000205,4,48.0,40.0,0.93,8.0,1.0
2011-12-16 14:00:00,102.0,423.9196000000003,4,49.0,40.0,0.91,7.0,0.0
2011-12-16 15:00:00,100.0,352.7283499999988,4,44.0,40.0,0.92,6.0,0.0
2011-12-16 16:00:00,102.0,316.0976000000005,4,47.0,40.0,0.87,8.0,0.0
2011-12-16 17:00:00,101.0,246.55410000000091,4,45.0,40.0,0.85,8.0,0.0
2011-12-16 18:00:00,93.0,138.99404999999908,4,42.0,30.0,0.89,7.0,0.0
2011-12-16 19:00:00,77.0,133.5776000000015,4,24.0,30.0,0.94,3.0,0.0
2011-12-16 20:00:00,37.0,132.9523000000021,4,30.0,30.0,0.92,6.0,0.0
2011-12-16 21:00:00,41.0,121.7644999999999,4,32.0,30.0,0.87,2.0,0.0
2011-12-16 22:00:00,60.0,121.65464999999969,4,49.0,50.0,0.86,2.0,0.0
2011-12-16 23:00:00,56.0,122.27150000000064,4,40.0,50.0,0.84,4.0,0.0
2011-12-17 00:00:00,63.0,122.59259999999814,5,52.0,40.0,0.79,6.0,0.0
2011-12-17 01:00:00,51.0,123.0404500000003,5,34.0,50.0,0.77,0.0,0.0
2011-12-17 02:00:00,59.0,122.0011000000002,5,39.0,40.0,0.82,1.0,0.0
2011-12-17 03:00:00,56.0,122.3052999999985,5,50.0,50.0,0.83,7.0,0.0
2011-12-17 04:00:00,57.0,168.68734999999867,5,46.0,60.0,0.84,4.0,0.0
2011-12-17 05:00:00,70.0,204.1097499999994,5,51.0,60.0,0.81,1.0,1.0
2011-12-17 06:00:00,110.0,200.45934999999847,5,59.0,60.0,0.76,0.0,17.0
2011-12-17 07:00:00,99.0,199.4960500000012,5,67.0,60.0,0.75,7.0,35.0
2011-12-17 08:00:00,94.0,198.6848499999994,5,76.0,60.0,0.75,6.0,49.0
2011-12-17 09:00:00,94.0,197.40890000000059,5,69.0,90.0,0.72,4.0,69.0
2011-12-17 10:00:00,80.0,198.9890500000021,5,69.0,90.0,0.76,5.0,62.0
2011-12-17 11:00:00,88.0,198.4567000000003,5,57.0,80.0,0.75,1.0,46.0
2011-12-17 12:00:00,93.0,199.0143999999994,5,50.0,60.0,0.8,7.0,16.0
2011-12-17 13:00:00,81.0,200.1382500000028,5,32.0,40.0,0.89,5.0,1.0
2011-12-17 14:00:00,88.0,199.0397499999994,5,31.0,30.0,0.9,4.0,0.0
2011-12-17 15:00:00,93.0,198.45669999999942,5,35.0,40.0,0.94,8.0,0.0
2011-12-17 16:00:00,93.0,163.0849999999997,5,26.0,50.0,0.96,8.0,0.0
2011-12-17 17:00:00,120.0,121.34199999999979,5,17.0,20.0,0.97,8.0,0.0
2011-12-17 18:00:00,56.0,120.13365000000003,5,26.0,40.0,0.96,8.0,0.0
2011-12-17 19:00:00,42.0,121.27440000000149,5,35.0,50.0,0.93,7.0,0.0
2011-12-17 20:00:00,68.0,123.71645000000059,5,35.0,20.0,0.92,8.0,0.0
2011-12-17 21:00:00,54.0,122.33064999999941,5,37.0,20.0,0.92,8.0,0.0
2011-12-17 22:00:00,54.0,122.68555000000029,5,26.0,30.0,0.97,7.0,0.0
2011-12-17 23:00:00,59.0,121.9081499999992,5,25.0,40.0,0.94,6.0,0.0
2011-12-18 00:00:00,56.0,124.13895000000092,6,20.0,30.0,0.95,7.0,0.0
2011-12-18 01:00:00,59.0,123.2179000000003,6,9.0,20.0,0.96,4.0,0.0
2011-12-18 02:00:00,57.0,124.26569999999998,6,30.0,40.0,0.82,7.0,0.0
2011-12-18 03:00:00,57.0,123.27704999999821,6,31.0,30.0,0.81,7.0,0.0
2011-12-18 04:00:00,56.0,124.07979999999759,6,32.0,30.0,0.78,6.0,0.0
2011-12-18 05:00:00,57.0,122.62640000000204,6,35.0,70.0,0.8,7.0,0.0
2011-12-18 06:00:00,60.0,122.05179999999909,6,33.0,50.0,0.8,2.0,6.0
2011-12-18 07:00:00,57.0,119.85480000000014,6,51.0,40.0,0.76,1.0,38.0
2011-12-18 08:00:00,57.0,120.530799999999,6,38.0,60.0,0.84,7.0,26.0
2011-12-18 09:00:00,59.0,121.6293,6,42.0,50.0,0.79,8.0,38.0
2011-12-18 10:00:00,54.0,121.11384999999859,6,20.0,70.0,0.91,8.0,7.0
2011-12-18 11:00:00,54.0,120.41250000000048,6,29.0,20.0,0.92,7.0,19.0
2011-12-18 12:00:00,61.0,121.0547000000008,6,30.0,30.0,0.87,4.0,10.0
2011-12-18 13:00:00,56.0,121.73915000000099,6,30.0,40.0,0.9,8.0,1.0
2011-12-18 14:00:00,57.0,121.84899999999729,6,17.0,30.0,0.96,6.0,0.0
2011-12-18 15:00:00,56.0,120.5307999999985,6,28.0,40.0,0.95,8.0,0.0
2011-12-18 16:00:00,57.0,120.7589499999988,6,20.0,20.0,0.94,1.0,0.0
2011-12-18 17:00:00,59.0,120.04070000000091,6,16.0,20.0,0.93,7.0,0.0
2011-12-18 18:00:00,59.0,119.51679999999931,6,17.0,10.0,0.9,1.0,0.0
2011-12-18 19:00:00,49.0,120.05760000000087,6,24.0,50.0,0.9,8.0,0.0
2011-12-18 20:00:00,48.0,120.78429999999994,6,15.0,30.0,0.93,3.0,0.0
2011-12-18 21:00:00,62.0,125.37264999999759,6,15.0,20.0,0.94,7.0,0.0
2011-12-18 22:00:00,68.0,186.0098499999994,6,-2.0,20.0,0.97,7.0,0.0
2011-12-18 23:00:00,70.0,175.27835000000061,6,21.0,50.0,0.94,8.0,0.0
2011-12-19 00:00:00,82.0,165.07919999999825,0,2.0,20.0,0.97,2.0,0.0
2011-12-19 01:00:00,74.0,126.40355000000059,0,16.0,30.0,0.94,2.0,0.0
2011-12-19 02:00:00,78.0,175.7684500000021,0,10.0,40.0,0.96,8.0,0.0
2011-12-19 03:00:00,70.0,183.09460000000118,0,9.0,40.0,0.97,8.0,0.0
2011-12-19 04:00:00,82.0,268.2537,0,16.0,30.0,0.92,2.0,0.0
2011-12-19 05:00:00,135.0,370.22829999999936,0,6.0,20.0,0.95,2.0,0.0
2011-12-19 06:00:00,132.0,434.98065,0,13.0,40.0,0.95,1.0,11.0
2011-12-19 07:00:00,131.0,469.6510000000012,0,30.0,40.0,0.89,2.0,44.0
2011-12-19 08:00:00,120.0,492.9814499999984,0,42.0,50.0,0.83,0.0,68.0
2011-12-19 09:00:00,124.0,507.0929500000012,0,47.0,60.0,0.83,1.0,74.0
2011-12-19 10:00:00,114.0,503.8904000000006,0,44.0,70.0,0.86,7.0,52.0
2011-12-19 11:00:00,115.0,492.1871500000015,0,38.0,70.0,0.82,8.0,9.0
2011-12-19 12:00:00,106.0,484.62440000000055,0,33.0,60.0,0.83,8.0,7.0
2011-12-19 13:00:00,118.0,457.8294499999989,0,29.0,70.0,0.92,8.0,1.0
2011-12-19 14:00:00,115.0,439.4506999999997,0,24.0,80.0,0.96,8.0,0.0
2011-12-19 15:00:00,118.0,372.0366000000008,0,20.0,90.0,0.96,8.0,0.0
2011-12-19 16:00:00,117.0,327.78395000000063,0,24.0,80.0,0.96,8.0,0.0
2011-12-19 17:00:00,117.0,257.18419999999696,0,21.0,80.0,0.96,8.0,0.0
2011-12-19 18:00:00,114.0,143.7852,0,19.0,80.0,0.97,8.0,0.0
2011-12-19 19:00:00,78.0,137.4815000000024,0,12.0,70.0,0.98,8.0,0.0
2011-12-19 20:00:00,44.0,141.95999999999913,0,8.0,70.0,0.98,8.0,0.0
2011-12-19 21:00:00,73.0,130.74685000000028,0,12.0,70.0,0.98,8.0,0.0
2011-12-19 22:00:00,59.0,181.68345000000184,0,23.0,70.0,0.98,8.0,0.0
2011-12-19 23:00:00,76.0,179.18224999999882,0,34.0,70.0,0.98,8.0,0.0
2011-12-20 00:00:00,85.0,169.99709999999996,1,43.0,60.0,0.98,8.0,0.0
2011-12-20 01:00:00,81.0,129.18359999999907,1,48.0,40.0,0.98,8.0,0.0
2011-12-20 02:00:00,63.0,180.21315000000087,1,72.0,50.0,0.92,7.0,0.0
2011-12-20 03:00:00,70.0,187.3027000000003,1,75.0,60.0,0.91,8.0,0.0
2011-12-20 04:00:00,74.0,265.43139999999937,1,70.0,70.0,0.95,8.0,0.0
2011-12-20 05:00:00,114.0,355.26335000000154,1,69.0,60.0,0.9,8.0,0.0
2011-12-20 06:00:00,102.0,439.9238999999983,1,68.0,70.0,0.87,7.0,7.0
2011-12-20 07:00:00,102.0,482.4696500000005,1,75.0,60.0,0.86,8.0,44.0
2011-12-20 08:00:00,108.0,503.6200000000004,1,74.0,80.0,0.82,7.0,41.0
2011-12-20 09:00:00,95.0,500.89064999999914,1,78.0,80.0,0.75,4.0,50.0
2011-12-20 10:00:00,93.0,504.7945499999981,1,81.0,90.0,0.75,2.0,62.0
2011-12-20 11:00:00,87.0,495.8121999999968,1,73.0,90.0,0.79,7.0,34.0
2011-12-20 12:00:00,81.0,489.7789000000012,1,70.0,90.0,0.81,8.0,9.0
2011-12-20 13:00:00,82.0,467.4455499999994,1,71.0,80.0,0.76,5.0,1.0
2011-12-20 14:00:00,87.0,433.13855000000063,1,62.0,90.0,0.79,8.0,0.0
2011-12-20 15:00:00,94.0,378.15440000000063,1,65.0,80.0,0.77,6.0,0.0
2011-12-20 16:00:00,89.0,334.3157999999991,1,60.0,60.0,0.78,6.0,0.0
2011-12-20 17:00:00,88.0,290.65464999999864,1,53.0,40.0,0.82,4.0,0.0
2011-12-20 18:00:00,82.0,277.4219499999994,1,49.0,50.0,0.86,8.0,0.0
2011-12-20 19:00:00,94.0,244.8471999999994,1,51.0,40.0,0.84,8.0,0.0
2011-12-20 20:00:00,87.0,139.60245,1,39.0,30.0,0.95,8.0,0.0
2011-12-20 21:00:00,62.0,125.22899999999998,1,59.0,40.0,0.84,8.0,0.0
2011-12-20 22:00:00,44.0,178.76819999999734,1,52.0,40.0,0.89,4.0,0.0
2011-12-20 23:00:00,52.0,177.63590000000062,1,53.0,40.0,0.88,8.0,0.0
2011-12-21 00:00:00,61.0,163.71875000000063,2,47.0,40.0,0.89,1.0,0.0
2011-12-21 01:00:00,72.0,123.25170000000091,2,62.0,40.0,0.88,8.0,0.0
2011-12-21 02:00:00,48.0,177.2556500000006,2,59.0,50.0,0.88,8.0,0.0
2011-12-21 03:00:00,76.0,188.24064999999848,2,50.0,30.0,0.95,8.0,0.0
2011-12-21 04:00:00,65.0,265.1779000000003,2,53.0,30.0,0.95,8.0,0.0
2011-12-21 05:00:00,98.0,346.41620000000154,2,53.0,20.0,0.97,8.0,0.0
2011-12-21 06:00:00,107.0,416.0019499999997,2,58.0,20.0,0.97,8.0,4.0
2011-12-21 07:00:00,100.0,459.7307000000016,2,64.0,40.0,0.97,8.0,12.0
2011-12-21 08:00:00,101.0,472.57470000000006,2,69.0,40.0,0.96,8.0,11.0
2011-12-21 09:00:00,95.0,483.73715000000055,2,73.0,30.0,0.94,8.0,15.0
2011-12-21 10:00:00,94.0,491.18159999999915,2,69.0,40.0,0.95,8.0,18.0
2011-12-21 11:00:00,95.0,480.15435000000167,2,69.0,40.0,0.95,8.0,16.0
2011-12-21 12:00:00,95.0,468.4849000000003,2,68.0,30.0,0.97,8.0,7.0
2011-12-21 13:00:00,88.0,450.03854999999993,2,66.0,30.0,0.97,8.0,1.0
2011-12-21 14:00:00,87.0,424.54490000000055,2,65.0,30.0,0.96,8.0,0.0
2011-12-21 15:00:00,88.0,375.08705000000083,2,63.0,40.0,0.98,8.0,0.0
2011-12-21 16:00:00,88.0,321.20985000000184,2,62.0,30.0,0.98,8.0,0.0
2011-12-21 17:00:00,94.0,251.4550999999997,2,62.0,30.0,0.98,8.0,0.0
2011-12-21 18:00:00,82.0,132.2086999999997,2,63.0,30.0,0.98,8.0,0.0
2011-12-21 19:00:00,63.0,126.19229999999912,2,62.0,30.0,0.98,8.0,0.0
2011-12-21 20:00:00,39.0,127.51049999999823,2,63.0,30.0,0.98,8.0,0.0
2011-12-21 21:00:00,50.0,116.56774999999979,2,65.0,40.0,0.98,8.0,0.0
2011-12-21 22:00:00,43.0,174.59390000000062,2,67.0,40.0,0.98,8.0,0.0
2011-12-21 23:00:00,72.0,170.9519499999994,2,72.0,40.0,0.98,8.0,0.0
2011-12-22 00:00:00,63.0,159.34164999999757,3,89.0,40.0,0.98,8.0,0.0
2011-12-22 01:00:00,67.0,116.71140000000092,3,93.0,40.0,0.98,8.0,0.0
2011-12-22 02:00:00,55.0,170.25060000000005,3,96.0,50.0,0.97,8.0,0.0
2011-12-22 03:00:00,55.0,179.1315500000024,3,93.0,60.0,0.98,8.0,0.0
2011-12-22 04:00:00,60.0,260.8937499999994,3,96.0,60.0,0.97,8.0,0.0
2011-12-22 05:00:00,86.0,336.69870000000094,3,96.0,60.0,0.98,8.0,0.0
2011-12-22 06:00:00,74.0,416.95680000000175,3,95.0,60.0,0.98,8.0,3.0
2011-12-22 07:00:00,73.0,473.5887000000008,3,97.0,60.0,0.98,8.0,9.0
2011-12-22 08:00:00,79.0,487.4720500000012,3,98.0,60.0,0.98,8.0,19.0
2011-12-22 09:00:00,75.0,497.6880999999994,3,99.0,60.0,0.98,8.0,24.0
2011-12-22 10:00:00,73.0,490.9618999999989,3,104.0,60.0,0.95,8.0,34.0
2011-12-22 11:00:00,72.0,483.8976999999994,3,101.0,60.0,0.95,8.0,18.0
2011-12-22 12:00:00,73.0,471.32409999999936,3,97.0,60.0,0.95,8.0,10.0
2011-12-22 13:00:00,73.0,458.0491500000018,3,94.0,50.0,0.95,8.0,2.0
2011-12-22 14:00:00,67.0,419.8720500000026,3,95.0,60.0,0.95,8.0,0.0
2011-12-22 15:00:00,68.0,360.2911000000012,3,93.0,60.0,0.95,8.0,0.0
2011-12-22 16:00:00,74.0,336.0395999999991,3,96.0,50.0,0.95,8.0,0.0
2011-12-22 17:00:00,70.0,307.85040000000265,3,97.0,50.0,0.94,8.0,0.0
2011-12-22 18:00:00,72.0,284.4438999999994,3,98.0,50.0,0.94,8.0,0.0
2011-12-22 19:00:00,74.0,239.13499999999885,3,96.0,40.0,0.95,8.0,0.0
2011-12-22 20:00:00,75.0,133.67055,3,93.0,30.0,0.97,8.0,0.0
2011-12-22 21:00:00,55.0,114.82704999999928,3,92.0,40.0,0.96,8.0,0.0
2011-12-22 22:00:00,33.0,166.78610000000063,3,95.0,40.0,0.93,8.0,0.0
2011-12-22 23:00:00,41.0,165.81434999999908,3,94.0,50.0,0.92,8.0,0.0
2011-12-23 00:00:00,51.0,155.15889999999942,4,93.0,50.0,0.93,8.0,0.0
2011-12-23 01:00:00,52.0,116.1790499999996,4,93.0,50.0,0.95,8.0,0.0
2011-12-23 02:00:00,52.0,163.56664999999907,4,95.0,50.0,0.93,8.0,0.0
2011-12-23 03:00:00,40.0,175.14314999999817,4,90.0,50.0,0.96,8.0,0.0
2011-12-23 04:00:00,50.0,246.6470500000003,4,92.0,40.0,0.95,8.0,0.0
2011-12-23 05:00:00,99.0,315.5567999999982,4,96.0,60.0,0.93,8.0,0.0
2011-12-23 06:00:00,80.0,391.3701999999994,4,106.0,60.0,0.86,8.0,3.0
2011-12-23 07:00:00,73.0,441.12379999999877,4,107.0,60.0,0.88,8.0,8.0
2011-12-23 08:00:00,77.0,455.7000499999981,4,105.0,70.0,0.92,8.0,9.0
2011-12-23 09:00:00,74.0,461.69954999999993,4,101.0,80.0,0.95,8.0,12.0
2011-12-23 10:00:00,63.0,458.07450000000193,4,95.0,90.0,0.97,8.0,11.0
2011-12-23 11:00:00,78.0,452.21865,4,90.0,80.0,0.98,8.0,8.0
2011-12-23 12:00:00,76.0,433.6455500000016,4,93.0,80.0,0.9,8.0,3.0
2011-12-23 13:00:00,72.0,417.3708500000007,4,90.0,80.0,0.91,8.0,0.0
2011-12-23 14:00:00,72.0,375.99119999999715,4,90.0,80.0,0.89,8.0,0.0
2011-12-23 15:00:00,74.0,323.49979999999687,4,84.0,80.0,0.97,8.0,0.0
2011-12-23 16:00:00,78.0,292.16719999999975,4,82.0,80.0,0.97,8.0,0.0
2011-12-23 17:00:00,71.0,234.5804500000021,4,82.0,80.0,0.96,8.0,0.0
2011-12-23 18:00:00,81.0,123.606599999999,4,80.0,80.0,0.98,8.0,0.0
2011-12-23 19:00:00,58.0,118.39295000000013,4,81.0,80.0,0.96,8.0,0.0
2011-12-23 20:00:00,40.0,118.40139999999994,4,64.0,90.0,0.93,8.0,0.0
2011-12-23 21:00:00,41.0,106.87560000000008,4,57.0,120.0,0.93,8.0,0.0
2011-12-23 22:00:00,49.0,108.04169999999992,4,59.0,110.0,0.9,8.0,0.0
2011-12-23 23:00:00,49.0,110.2302499999999,4,63.0,100.0,0.91,8.0,0.0
2011-12-24 00:00:00,52.0,108.74304999999997,5,56.0,90.0,0.91,8.0,0.0
2011-12-24 01:00:00,52.0,109.24159999999986,5,63.0,90.0,0.83,7.0,0.0
2011-12-24 02:00:00,50.0,109.69789999999998,5,60.0,80.0,0.81,5.0,0.0
2011-12-24 03:00:00,51.0,109.46975,5,64.0,90.0,0.81,1.0,0.0
2011-12-24 04:00:00,52.0,156.2658500000023,5,53.0,90.0,0.84,7.0,0.0
2011-12-24 05:00:00,65.0,191.20659999999938,5,55.0,70.0,0.83,1.0,0.0
2011-12-24 06:00:00,94.0,188.94199999999802,5,55.0,70.0,0.84,0.0,12.0
2011-12-24 07:00:00,94.0,188.54484999999846,5,69.0,50.0,0.81,2.0,31.0
2011-12-24 08:00:00,88.0,189.74475,5,64.0,70.0,0.78,2.0,40.0
2011-12-24 09:00:00,81.0,187.64915000000062,5,73.0,60.0,0.77,1.0,53.0
2011-12-24 10:00:00,80.0,186.53374999999699,5,73.0,70.0,0.77,6.0,62.0
2011-12-24 11:00:00,75.0,188.46035000000057,5,65.0,70.0,0.83,2.0,33.0
2011-12-24 12:00:00,79.0,187.25199999999938,5,65.0,60.0,0.85,2.0,18.0
2011-12-24 13:00:00,80.0,187.7421,5,64.0,50.0,0.87,8.0,2.0
2011-12-24 14:00:00,82.0,186.47459999999907,5,63.0,50.0,0.89,8.0,0.0
2011-12-24 15:00:00,87.0,188.6715999999985,5,69.0,60.0,0.87,8.0,0.0
2011-12-24 16:00:00,88.0,144.79075000000032,5,66.0,60.0,0.89,8.0,0.0
2011-12-24 17:00:00,87.0,108.27830000000004,5,66.0,60.0,0.88,8.0,0.0
2011-12-24 18:00:00,46.0,108.38814999999985,5,70.0,70.0,0.89,8.0,0.0
2011-12-24 19:00:00,36.0,107.97410000000008,5,68.0,70.0,0.89,8.0,0.0
2011-12-24 20:00:00,44.0,109.45284999999993,5,67.0,70.0,0.9,8.0,0.0
2011-12-24 21:00:00,63.0,108.05860000000004,5,72.0,70.0,0.91,8.0,0.0
2011-12-24 22:00:00,48.0,105.22784999999992,5,75.0,60.0,0.9,8.0,0.0
2011-12-24 23:00:00,44.0,108.04169999999998,5,76.0,60.0,0.92,8.0,0.0
2011-12-25 00:00:00,57.0,107.29810000000013,6,83.0,70.0,0.9,8.0,0.0
2011-12-25 01:00:00,45.0,106.56295000000004,6,86.0,80.0,0.91,8.0,0.0
2011-12-25 02:00:00,44.0,107.17135000000013,6,86.0,80.0,0.94,8.0,0.0
2011-12-25 03:00:00,45.0,106.56295000000013,6,89.0,80.0,0.92,8.0,0.0
2011-12-25 04:00:00,46.0,107.9403000000002,6,92.0,70.0,0.92,8.0,0.0
2011-12-25 05:00:00,45.0,106.20805,6,90.0,60.0,0.94,8.0,0.0
2011-12-25 06:00:00,50.0,106.30100000000023,6,94.0,70.0,0.92,8.0,6.0
2011-12-25 07:00:00,46.0,104.82225,6,99.0,80.0,0.89,8.0,15.0
2011-12-25 08:00:00,49.0,104.11245000000008,6,104.0,90.0,0.86,8.0,47.0
2011-12-25 09:00:00,43.0,104.9574499999998,6,108.0,100.0,0.83,4.0,61.0
2011-12-25 10:00:00,41.0,105.44755000000002,6,108.0,100.0,0.83,8.0,58.0
2011-12-25 11:00:00,42.0,105.21940000000014,6,104.0,100.0,0.83,8.0,39.0
2011-12-25 12:00:00,42.0,105.32925000000006,6,100.0,100.0,0.84,4.0,15.0
2011-12-25 13:00:00,39.0,106.96854999999985,6,100.0,100.0,0.84,4.0,1.0
2011-12-25 14:00:00,42.0,104.46734999999985,6,101.0,100.0,0.83,5.0,0.0
2011-12-25 15:00:00,48.0,105.31235000000015,6,102.0,100.0,0.84,1.0,0.0
2011-12-25 16:00:00,45.0,105.9292000000001,6,109.0,110.0,0.81,8.0,0.0
2011-12-25 17:00:00,39.0,105.10110000000007,6,106.0,100.0,0.83,1.0,0.0
2011-12-25 18:00:00,46.0,104.67859999999969,6,102.0,110.0,0.87,4.0,0.0
2011-12-25 19:00:00,36.0,103.85895000000029,6,105.0,110.0,0.87,4.0,0.0
2011-12-25 20:00:00,32.0,104.82224999999993,6,107.0,110.0,0.87,8.0,0.0
